ANNAISS;MNAISS;CODCOM;LBCOM;SEX;Prn;NRB;;
2008;;67482;STRASBOURG;FEMME;Charline;9;;
2008;;67482;STRASBOURG;FEMME;Elena;9;;
2008;;67482;STRASBOURG;FEMME;Elina;9;;
2008;;67482;STRASBOURG;FEMME;Josephine;9;;
2008;;67482;STRASBOURG;FEMME;Leana;9;;
2008;;67482;STRASBOURG;FEMME;Lou;9;;
2008;;67482;STRASBOURG;FEMME;Margot;9;;
2008;;67482;STRASBOURG;FEMME;Salome;9;;
2008;;67482;STRASBOURG;FEMME;Solene;9;;
2008;;67482;STRASBOURG;FEMME;Agathe;8;;
2008;;67482;STRASBOURG;FEMME;Amandine;8;;
2008;;67482;STRASBOURG;FEMME;Amelie;8;;
2008;;67482;STRASBOURG;FEMME;Carla;8;;
2008;;67482;STRASBOURG;FEMME;Eleonore;8;;
2008;;67482;STRASBOURG;FEMME;Eloise;8;;
2008;;67482;STRASBOURG;FEMME;Kenza;8;;
2008;;67482;STRASBOURG;FEMME;Lana;8;;
2008;;67482;STRASBOURG;FEMME;Maelle;8;;
2008;;67482;STRASBOURG;FEMME;Maeva;8;;
2008;;67482;STRASBOURG;FEMME;Maya;8;;
2008;;67482;STRASBOURG;FEMME;Melissa;8;;
2008;;67482;STRASBOURG;FEMME;Aurore;7;;
2008;;67482;STRASBOURG;FEMME;Aya;7;;
2008;;67482;STRASBOURG;FEMME;Aylin;7;;
2008;;67482;STRASBOURG;FEMME;Chiara;7;;
2008;;67482;STRASBOURG;FEMME;Elena;7;;
2008;;67482;STRASBOURG;FEMME;Laura;7;;
2008;;67482;STRASBOURG;FEMME;Lilia;7;;
2008;;67482;STRASBOURG;FEMME;Loane;7;;
2008;;67482;STRASBOURG;FEMME;Louna;7;;
2008;;67482;STRASBOURG;FEMME;Apolline;6;;
2008;;67482;STRASBOURG;FEMME;Cassandra;6;;
2008;;67482;STRASBOURG;FEMME;Diane;6;;
2008;;67482;STRASBOURG;FEMME;Ela;6;;
2008;;67482;STRASBOURG;FEMME;Faustine;6;;
2008;;67482;STRASBOURG;FEMME;Flora;6;;
2008;;67482;STRASBOURG;FEMME;Justine;6;;
2008;;67482;STRASBOURG;FEMME;Lili;6;;
2008;;67482;STRASBOURG;FEMME;Louane;6;;
2008;;67482;STRASBOURG;FEMME;Lucile;6;;
2008;;67482;STRASBOURG;FEMME;Madeleine;6;;
2008;;67482;STRASBOURG;FEMME;Marine;6;;
2008;;67482;STRASBOURG;FEMME;Morgane;6;;
2008;;67482;STRASBOURG;FEMME;Nawel;6;;
2008;;67482;STRASBOURG;FEMME;Nisa;6;;
2008;;67482;STRASBOURG;FEMME;Olivia;6;;
2008;;67482;STRASBOURG;FEMME;Sabrina;6;;
2008;;67482;STRASBOURG;FEMME;Safia;6;;
2008;;67482;STRASBOURG;FEMME;Soraya;6;;
2008;;67482;STRASBOURG;FEMME;Yasmina;6;;
2008;;67482;STRASBOURG;HOMME;Nathan;52;;
2008;;67482;STRASBOURG;HOMME;Jules;50;;
2008;;67482;STRASBOURG;HOMME;Lucas;43;;
2008;;67482;STRASBOURG;HOMME;Louis;42;;
2008;;67482;STRASBOURG;HOMME;Yanis;41;;
2008;;67482;STRASBOURG;HOMME;Maxime;40;;
2008;;67482;STRASBOURG;HOMME;Enzo;37;;
2008;;67482;STRASBOURG;HOMME;Matheo;37;;
2008;;67482;STRASBOURG;HOMME;Theo;37;;
2008;;67482;STRASBOURG;HOMME;Quentin;35;;
2008;;67482;STRASBOURG;HOMME;Arthur;33;;
2008;;67482;STRASBOURG;HOMME;Tom;33;;
2008;;67482;STRASBOURG;HOMME;Ethan;32;;
2008;;67482;STRASBOURG;HOMME;Noah;31;;
2008;;67482;STRASBOURG;HOMME;Antoine;30;;
2008;;67482;STRASBOURG;HOMME;Thomas;29;;
2008;;67482;STRASBOURG;HOMME;Adam;28;;
2008;;67482;STRASBOURG;HOMME;Hugo;26;;
2008;;67482;STRASBOURG;HOMME;Noe;26;;
2008;;67482;STRASBOURG;HOMME;Romain;24;;
2008;;67482;STRASBOURG;HOMME;Mohamed;23;;
2008;;67482;STRASBOURG;HOMME;Victor;23;;
2008;;67482;STRASBOURG;HOMME;Axel;22;;
2008;;67482;STRASBOURG;HOMME;Leo;22;;
2008;;67482;STRASBOURG;HOMME;Clement;21;;
2008;;67482;STRASBOURG;HOMME;Noa;21;;
2008;;67482;STRASBOURG;HOMME;Benjamin;20;;
2008;;67482;STRASBOURG;HOMME;Evan;19;;
2008;;67482;STRASBOURG;HOMME;Mathis;19;;
2008;;67482;STRASBOURG;HOMME;Alexandre;18;;
2008;;67482;STRASBOURG;HOMME;Baptiste;18;;
2008;;67482;STRASBOURG;HOMME;Mael;18;;
2008;;67482;STRASBOURG;HOMME;Gabriel;17;;
2008;;67482;STRASBOURG;HOMME;Nicolas;17;;
2008;;67482;STRASBOURG;HOMME;Paul;17;;
2008;;67482;STRASBOURG;HOMME;Raphael;17;;
2008;;67482;STRASBOURG;HOMME;David;16;;
2008;;67482;STRASBOURG;HOMME;Rayan;16;;
2008;;67482;STRASBOURG;HOMME;Amine;15;;
2008;;67482;STRASBOURG;HOMME;Eliott;15;;
2008;;67482;STRASBOURG;HOMME;Martin;15;;
2008;;67482;STRASBOURG;HOMME;Pierre;15;;
2008;;67482;STRASBOURG;HOMME;Robin;15;;
2008;;67482;STRASBOURG;HOMME;Samuel;15;;
2008;;67482;STRASBOURG;HOMME;Esteban;14;;
2008;;67482;STRASBOURG;HOMME;Julien;14;;
2008;;67482;STRASBOURG;HOMME;Gabin;13;;
2008;;67482;STRASBOURG;HOMME;Loic;13;;
2008;;67482;STRASBOURG;HOMME;Mathieu;13;;
2008;;67482;STRASBOURG;HOMME;Sacha;13;;
2008;;67482;STRASBOURG;HOMME;Timeo;13;;
2008;;67482;STRASBOURG;HOMME;Aaron;12;;
2008;;67482;STRASBOURG;HOMME;Anthony;12;;
2008;;67482;STRASBOURG;HOMME;Lilian;12;;
2008;;67482;STRASBOURG;HOMME;Matteo;12;;
2008;;67482;STRASBOURG;HOMME;Maxence;12;;
2008;;67482;STRASBOURG;HOMME;Simon;12;;
2008;;67482;STRASBOURG;HOMME;Ali;11;;
2008;;67482;STRASBOURG;HOMME;Mateo;11;;
2008;;67482;STRASBOURG;HOMME;Oscar;11;;
2008;;67482;STRASBOURG;HOMME;Tristan;11;;
2008;;67482;STRASBOURG;HOMME;William;11;;
2008;;67482;STRASBOURG;HOMME;Alexis;10;;
2008;;67482;STRASBOURG;HOMME;Arda;10;;
2008;;67482;STRASBOURG;HOMME;Jean;10;;
2008;;67482;STRASBOURG;HOMME;Jeremy;10;;
2008;;67482;STRASBOURG;HOMME;Kylian;10;;
2008;;67482;STRASBOURG;HOMME;Leon;10;;
2008;;67482;STRASBOURG;HOMME;Titouan;10;;
2008;;67482;STRASBOURG;HOMME;Wassim;10;;
2008;;67482;STRASBOURG;HOMME;Anis;9;;
2008;;67482;STRASBOURG;HOMME;Bilal;9;;
2008;;67482;STRASBOURG;HOMME;Lorenzo;9;;
2008;;67482;STRASBOURG;HOMME;Rayane;9;;
2008;;67482;STRASBOURG;HOMME;Valentin;9;;
2008;;67482;STRASBOURG;HOMME;Angelo;8;;
2008;;67482;STRASBOURG;HOMME;Aurelien;8;;
2008;;67482;STRASBOURG;HOMME;Eliot;8;;
2008;;67482;STRASBOURG;HOMME;Sofiane;8;;
2008;;67482;STRASBOURG;HOMME;Ayoub;7;;
2008;;67482;STRASBOURG;HOMME;Edouard;7;;
2008;;67482;STRASBOURG;HOMME;Elias;7;;
2008;;67482;STRASBOURG;HOMME;Etienne;7;;
2008;;67482;STRASBOURG;HOMME;Mathias;7;;
2008;;67482;STRASBOURG;HOMME;Matthieu;7;;
2008;;67482;STRASBOURG;HOMME;Mehmet;7;;
2008;;67482;STRASBOURG;HOMME;Mohamed-Amine;7;;
2008;;67482;STRASBOURG;HOMME;Thibault;7;;
2008;;67482;STRASBOURG;HOMME;Timothe;7;;
2008;;67482;STRASBOURG;HOMME;Yann;7;;
2008;;67482;STRASBOURG;HOMME;Bilel;6;;
2008;;67482;STRASBOURG;HOMME;Corentin;6;;
2008;;67482;STRASBOURG;HOMME;Daniel;6;;
2008;;67482;STRASBOURG;HOMME;Ibrahim;6;;
2008;;67482;STRASBOURG;HOMME;Ilyes;6;;
2008;;67482;STRASBOURG;HOMME;Johan;6;;
2008;;67482;STRASBOURG;HOMME;Jonathan;6;;
2008;;67482;STRASBOURG;HOMME;Kevin;6;;
2008;;67482;STRASBOURG;HOMME;Mustafa;6;;
2008;;67482;STRASBOURG;HOMME;Nael;6;;
2008;;67482;STRASBOURG;HOMME;Ryan;6;;
2008;;67482;STRASBOURG;HOMME;Samy;6;;
2008;;67482;STRASBOURG;HOMME;Xavier;6;;
2012;;31555;TOULOUSE;FEMME;Louise;114;;
2012;;31555;TOULOUSE;HOMME;Gabriel;113;;
2012;;31555;TOULOUSE;HOMME;Louis;109;;
2012;;31555;TOULOUSE;HOMME;Lucas;109;;
2012;;31555;TOULOUSE;FEMME;Chloe;106;;
2012;;31555;TOULOUSE;FEMME;Emma;105;;
2012;;31555;TOULOUSE;HOMME;Clement;93;;
2012;;31555;TOULOUSE;FEMME;Manon;93;;
2012;;31555;TOULOUSE;HOMME;Leo;91;;
2012;;31555;TOULOUSE;HOMME;Nathan;91;;
2012;;31555;TOULOUSE;HOMME;Adam;89;;
2012;;31555;TOULOUSE;HOMME;Ethan;88;;
2012;;31555;TOULOUSE;HOMME;Raphael;87;;
2012;;31555;TOULOUSE;HOMME;Paul;85;;
2012;;31555;TOULOUSE;HOMME;Hugo;84;;
2012;;31555;TOULOUSE;FEMME;Lina;82;;
2012;;31555;TOULOUSE;HOMME;Mathis;81;;
2012;;31555;TOULOUSE;HOMME;Arthur;81;;
2012;;31555;TOULOUSE;HOMME;Maxime;79;;
2012;;31555;TOULOUSE;HOMME;Jules;77;;
2012;;31555;TOULOUSE;HOMME;Theo;76;;
2012;;31555;TOULOUSE;FEMME;Lola;75;;
2012;;31555;TOULOUSE;FEMME;Camille;73;;
2012;;31555;TOULOUSE;HOMME;Enzo;72;;
2012;;31555;TOULOUSE;HOMME;Antoine;70;;
2012;;31555;TOULOUSE;FEMME;Ines;70;;
2012;;31555;TOULOUSE;FEMME;Alice;67;;
2012;;31555;TOULOUSE;FEMME;Jade;67;;
2012;;31555;TOULOUSE;FEMME;Zoe;66;;
2012;;31555;TOULOUSE;HOMME;Thomas;66;;
2012;;31555;TOULOUSE;HOMME;Mohamed;66;;
2012;;31555;TOULOUSE;HOMME;Baptiste;65;;
2012;;31555;TOULOUSE;FEMME;Juliette;63;;
2012;;31555;TOULOUSE;FEMME;Eva;62;;
2012;;31555;TOULOUSE;HOMME;Yanis;61;;
2012;;31555;TOULOUSE;HOMME;Gabin;60;;
2012;;31555;TOULOUSE;FEMME;Lea;59;;
2012;;31555;TOULOUSE;HOMME;Mael;58;;
2012;;31555;TOULOUSE;FEMME;Nina;55;;
2012;;31555;TOULOUSE;FEMME;Sarah;54;;
2012;;31555;TOULOUSE;HOMME;Noah;53;;
2012;;31555;TOULOUSE;HOMME;Sacha;52;;
2012;;31555;TOULOUSE;HOMME;Rayan;52;;
2012;;31555;TOULOUSE;HOMME;Samuel;52;;
2012;;31555;TOULOUSE;FEMME;Lena;52;;
2012;;31555;TOULOUSE;HOMME;Tom;51;;
2012;;31555;TOULOUSE;HOMME;Alexandre;51;;
2012;;31555;TOULOUSE;HOMME;Axel;50;;
2012;;31555;TOULOUSE;HOMME;Nolan;50;;
2012;;31555;TOULOUSE;HOMME;Victor;50;;
2012;;31555;TOULOUSE;FEMME;Mathilde;49;;
2012;;31555;TOULOUSE;FEMME;Anais;49;;
2012;;31555;TOULOUSE;FEMME;Anna;49;;
2012;;31555;TOULOUSE;FEMME;Lou;47;;
2012;;31555;TOULOUSE;HOMME;Martin;46;;
2012;;31555;TOULOUSE;FEMME;Lilou;46;;
2012;;31555;TOULOUSE;FEMME;Romane;45;;
2012;;31555;TOULOUSE;FEMME;Jeanne;44;;
2012;;31555;TOULOUSE;HOMME;Robin;43;;
2012;;31555;TOULOUSE;FEMME;Lucie;43;;
2012;;31555;TOULOUSE;FEMME;Clara;43;;
2012;;31555;TOULOUSE;HOMME;Timeo;41;;
2012;;31555;TOULOUSE;HOMME;Liam;41;;
2012;;31555;TOULOUSE;FEMME;Clemence;41;;
2012;;31555;TOULOUSE;HOMME;Simon;40;;
2012;;31555;TOULOUSE;HOMME;Lorenzo;40;;
2012;;31555;TOULOUSE;HOMME;Adrien;40;;
2012;;31555;TOULOUSE;HOMME;Valentin;40;;
2012;;31555;TOULOUSE;FEMME;Julia;39;;
2012;;31555;TOULOUSE;HOMME;Maxence;38;;
2012;;31555;TOULOUSE;FEMME;Margot;38;;
2012;;31555;TOULOUSE;FEMME;Margaux;38;;
2012;;31555;TOULOUSE;FEMME;Noemie;38;;
2012;;31555;TOULOUSE;FEMME;Charlotte;36;;
2012;;31555;TOULOUSE;HOMME;Quentin;36;;
2012;;31555;TOULOUSE;FEMME;Agathe;36;;
2012;;31555;TOULOUSE;FEMME;Elisa;36;;
2012;;31555;TOULOUSE;FEMME;Lisa;35;;
2012;;31555;TOULOUSE;HOMME;Mathys;35;;
2012;;31555;TOULOUSE;HOMME;Matheo;34;;
2012;;31555;TOULOUSE;HOMME;Alexis;34;;
2012;;31555;TOULOUSE;FEMME;Ambre;34;;
2012;;31555;TOULOUSE;FEMME;Rose;33;;
2012;;31555;TOULOUSE;FEMME;Celia;33;;
2012;;31555;TOULOUSE;FEMME;Pauline;33;;
2012;;31555;TOULOUSE;FEMME;Melissa;33;;
2012;;31555;TOULOUSE;FEMME;Inaya;33;;
2012;;31555;TOULOUSE;FEMME;Olivia;32;;
2012;;31555;TOULOUSE;FEMME;Lily;31;;
2012;;31555;TOULOUSE;HOMME;Nino;31;;
2012;;31555;TOULOUSE;HOMME;Lenny;31;;
2012;;31555;TOULOUSE;HOMME;Marius;30;;
2012;;31555;TOULOUSE;FEMME;Louna;30;;
2012;;31555;TOULOUSE;FEMME;Maelys;30;;
2012;;31555;TOULOUSE;HOMME;Jean;30;;
2012;;31555;TOULOUSE;HOMME;Aaron;30;;
2012;;31555;TOULOUSE;FEMME;Lise;29;;
2012;;31555;TOULOUSE;FEMME;Yasmine;29;;
2012;;31555;TOULOUSE;HOMME;Kais;28;;
2012;;31555;TOULOUSE;FEMME;Lana;28;;
2012;;31555;TOULOUSE;HOMME;Evan;28;;
2012;;31555;TOULOUSE;FEMME;Laura;28;;
2012;;31555;TOULOUSE;FEMME;Alicia;28;;
2012;;31555;TOULOUSE;FEMME;Marie;28;;
2012;;31555;TOULOUSE;HOMME;Eliott;28;;
2012;;31555;TOULOUSE;HOMME;Esteban;28;;
2012;;31555;TOULOUSE;HOMME;Pierre;28;;
2012;;31555;TOULOUSE;HOMME;Titouan;28;;
2012;;31555;TOULOUSE;FEMME;Valentine;27;;
2012;;31555;TOULOUSE;FEMME;Elise;27;;
2012;;31555;TOULOUSE;FEMME;Mila;26;;
2012;;31555;TOULOUSE;HOMME;Gaspard;26;;
2012;;31555;TOULOUSE;HOMME;Noa;26;;
2012;;31555;TOULOUSE;FEMME;Justine;26;;
2012;;31555;TOULOUSE;HOMME;Noe;25;;
2012;;31555;TOULOUSE;FEMME;Elsa;25;;
2012;;31555;TOULOUSE;FEMME;Luna;25;;
2012;;31555;TOULOUSE;FEMME;Emilie;24;;
2012;;31555;TOULOUSE;FEMME;Maissa;24;;
2012;;31555;TOULOUSE;HOMME;Leon;23;;
2012;;31555;TOULOUSE;HOMME;Julian;23;;
2012;;31555;TOULOUSE;HOMME;Tiago;23;;
2012;;31555;TOULOUSE;FEMME;Leonie;23;;
2012;;31555;TOULOUSE;FEMME;Oceane;23;;
2012;;31555;TOULOUSE;FEMME;Victoria;22;;
2012;;31555;TOULOUSE;HOMME;Dorian;22;;
2012;;31555;TOULOUSE;HOMME;Lilian;21;;
2012;;31555;TOULOUSE;HOMME;Younes;21;;
2012;;31555;TOULOUSE;FEMME;Gabrielle;21;;
2012;;31555;TOULOUSE;HOMME;Ilyes;21;;
2012;;31555;TOULOUSE;FEMME;Eloise;21;;
2012;;31555;TOULOUSE;FEMME;Louane;21;;
2012;;31555;TOULOUSE;HOMME;Nassim;20;;
2012;;31555;TOULOUSE;HOMME;Imran;20;;
2012;;31555;TOULOUSE;HOMME;Romain;20;;
2012;;31555;TOULOUSE;FEMME;Leana;20;;
2012;;31555;TOULOUSE;FEMME;Melina;20;;
2012;;31555;TOULOUSE;FEMME;Sofia;20;;
2012;;31555;TOULOUSE;HOMME;Sofiane;19;;
2012;;31555;TOULOUSE;HOMME;Benjamin;19;;
2012;;31555;TOULOUSE;HOMME;Camille;19;;
2012;;31555;TOULOUSE;HOMME;Diego;19;;
2012;;31555;TOULOUSE;HOMME;Timothee;19;;
2012;;31555;TOULOUSE;FEMME;Lila;19;;
2012;;31555;TOULOUSE;FEMME;Julie;19;;
2012;;31555;TOULOUSE;HOMME;Amine;19;;
2012;;31555;TOULOUSE;HOMME;Luca;19;;
2012;;31555;TOULOUSE;HOMME;Oscar;18;;
2012;;31555;TOULOUSE;HOMME;Ismael;18;;
2012;;31555;TOULOUSE;HOMME;Noham;18;;
2012;;31555;TOULOUSE;HOMME;Noam;18;;
2012;;31555;TOULOUSE;HOMME;Nael;18;;
2012;;31555;TOULOUSE;FEMME;Maelle;18;;
2012;;31555;TOULOUSE;FEMME;Adele;18;;
2012;;31555;TOULOUSE;HOMME;Tristan;18;;
2012;;31555;TOULOUSE;HOMME;Milo;18;;
2012;;31555;TOULOUSE;HOMME;Mathias;18;;
2012;;31555;TOULOUSE;FEMME;Salome;17;;
2012;;31555;TOULOUSE;FEMME;Giulia;17;;
2012;;31555;TOULOUSE;HOMME;Thibault;17;;
2012;;31555;TOULOUSE;FEMME;Elena;17;;
2012;;31555;TOULOUSE;FEMME;Heloise;17;;
2012;;31555;TOULOUSE;FEMME;Assia;17;;
2012;;31555;TOULOUSE;FEMME;Capucine;17;;
2012;;31555;TOULOUSE;FEMME;Apolline;17;;
2012;;31555;TOULOUSE;FEMME;Constance;17;;
2012;;31555;TOULOUSE;HOMME;Kenzo;17;;
2012;;31555;TOULOUSE;HOMME;Amir;17;;
2012;;31555;TOULOUSE;HOMME;Julien;17;;
2012;;31555;TOULOUSE;HOMME;Eden;17;;
2012;;31555;TOULOUSE;FEMME;Faustine;16;;
2012;;31555;TOULOUSE;FEMME;Iris;16;;
2012;;31555;TOULOUSE;FEMME;Tessa;16;;
2012;;31555;TOULOUSE;FEMME;Victoire;16;;
2012;;31555;TOULOUSE;FEMME;Alix;16;;
2012;;31555;TOULOUSE;FEMME;Ines;16;;
2012;;31555;TOULOUSE;HOMME;Emile;16;;
2012;;31555;TOULOUSE;HOMME;Romeo;16;;
2012;;31555;TOULOUSE;HOMME;Ruben;16;;
2012;;31555;TOULOUSE;HOMME;Pablo;16;;
2012;;31555;TOULOUSE;HOMME;Aurelien;16;;
2012;;31555;TOULOUSE;FEMME;Diane;16;;
2012;;31555;TOULOUSE;FEMME;Sara;16;;
2012;;31555;TOULOUSE;HOMME;Hamza;16;;
2012;;31555;TOULOUSE;HOMME;William;16;;
2012;;31555;TOULOUSE;FEMME;Sirine;15;;
2012;;31555;TOULOUSE;HOMME;Yacine;15;;
2012;;31555;TOULOUSE;HOMME;Armand;15;;
2012;;31555;TOULOUSE;HOMME;Ibrahim;15;;
2012;;31555;TOULOUSE;HOMME;Ayoub;15;;
2012;;31555;TOULOUSE;HOMME;Mateo;15;;
2012;;31555;TOULOUSE;HOMME;Augustin;15;;
2012;;31555;TOULOUSE;HOMME;Sasha;15;;
2012;;31555;TOULOUSE;HOMME;Charles;15;;
2012;;31555;TOULOUSE;HOMME;Anas;15;;
2012;;31555;TOULOUSE;FEMME;Morgane;15;;
2012;;31555;TOULOUSE;HOMME;Erwan;15;;
2012;;31555;TOULOUSE;HOMME;Youssef;15;;
2012;;31555;TOULOUSE;HOMME;Louka;15;;
2012;;31555;TOULOUSE;FEMME;Charlie;15;;
2012;;31555;TOULOUSE;FEMME;Maya;14;;
2012;;31555;TOULOUSE;FEMME;Marion;14;;
2012;;31555;TOULOUSE;FEMME;Violette;14;;
2012;;31555;TOULOUSE;FEMME;Elena;14;;
2012;;31555;TOULOUSE;FEMME;Manel;14;;
2012;;31555;TOULOUSE;FEMME;Enora;14;;
2012;;31555;TOULOUSE;FEMME;Emy;14;;
2012;;31555;TOULOUSE;HOMME;Owen;14;;
2012;;31555;TOULOUSE;HOMME;Mehdi;14;;
2012;;31555;TOULOUSE;FEMME;Roxane;14;;
2012;;31555;TOULOUSE;HOMME;Rafael;14;;
2012;;31555;TOULOUSE;HOMME;Kylian;14;;
2012;;31555;TOULOUSE;HOMME;Dylan;14;;
2012;;31555;TOULOUSE;HOMME;Ilan;14;;
2012;;31555;TOULOUSE;HOMME;Loan;14;;
2012;;31555;TOULOUSE;HOMME;Zakaria;14;;
2012;;31555;TOULOUSE;FEMME;Lucile;13;;
2012;;31555;TOULOUSE;FEMME;Lilia;13;;
2012;;31555;TOULOUSE;FEMME;Aya;13;;
2012;;31555;TOULOUSE;FEMME;Elea;13;;
2012;;31555;TOULOUSE;FEMME;Amelie;13;;
2012;;31555;TOULOUSE;FEMME;Lya;13;;
2012;;31555;TOULOUSE;FEMME;Candice;13;;
2012;;31555;TOULOUSE;HOMME;Vincent;13;;
2012;;31555;TOULOUSE;HOMME;Nicolas;13;;
2012;;31555;TOULOUSE;FEMME;Leane;13;;
2012;;31555;TOULOUSE;HOMME;Aymen;13;;
2012;;31555;TOULOUSE;HOMME;Antonin;13;;
2012;;31555;TOULOUSE;HOMME;Matteo;13;;
2012;;31555;TOULOUSE;HOMME;Bastien;13;;
2012;;31555;TOULOUSE;HOMME;Sandro;13;;
2012;;31555;TOULOUSE;HOMME;Wassim;13;;
2012;;31555;TOULOUSE;HOMME;Mael;12;;
2012;;31555;TOULOUSE;HOMME;Rafael;12;;
2012;;31555;TOULOUSE;HOMME;Yann;12;;
2012;;31555;TOULOUSE;HOMME;Matthieu;12;;
2012;;31555;TOULOUSE;HOMME;Florian;12;;
2012;;31555;TOULOUSE;HOMME;Nolhan;12;;
2012;;31555;TOULOUSE;HOMME;Ahmed;12;;
2012;;31555;TOULOUSE;HOMME;Rayane;12;;
2012;;31555;TOULOUSE;HOMME;Justin;12;;
2012;;31555;TOULOUSE;FEMME;Maia;12;;
2012;;31555;TOULOUSE;FEMME;Anae;12;;
2012;;31555;TOULOUSE;FEMME;Syrine;12;;
2012;;31555;TOULOUSE;FEMME;Emmy;12;;
2012;;31555;TOULOUSE;FEMME;Charline;12;;
2012;;31555;TOULOUSE;FEMME;Chiara;12;;
2012;;31555;TOULOUSE;FEMME;Maryam;12;;
2012;;31555;TOULOUSE;FEMME;Cloe;12;;
2012;;31555;TOULOUSE;FEMME;Noelie;12;;
2012;;31555;TOULOUSE;FEMME;Stella;12;;
2012;;31555;TOULOUSE;FEMME;Soline;12;;
2012;;31555;TOULOUSE;HOMME;Lohan;11;;
2012;;31555;TOULOUSE;HOMME;Amaury;11;;
2012;;31555;TOULOUSE;HOMME;Angel;11;;
2012;;31555;TOULOUSE;HOMME;Joseph;11;;
2012;;31555;TOULOUSE;HOMME;Eliot;11;;
2012;;31555;TOULOUSE;HOMME;Adem;11;;
2012;;31555;TOULOUSE;HOMME;Alex;11;;
2012;;31555;TOULOUSE;HOMME;Soan;11;;
2012;;31555;TOULOUSE;HOMME;Sami;11;;
2012;;31555;TOULOUSE;HOMME;Nathanael;11;;
2012;;31555;TOULOUSE;HOMME;Johan;11;;
2012;;31555;TOULOUSE;FEMME;Mia;11;;
2012;;31555;TOULOUSE;FEMME;Elya;11;;
2012;;31555;TOULOUSE;FEMME;Nour;11;;
2012;;31555;TOULOUSE;FEMME;Hanae;11;;
2012;;31555;TOULOUSE;FEMME;Ilona;11;;
2012;;31555;TOULOUSE;FEMME;Camelia;11;;
2012;;31555;TOULOUSE;FEMME;Maeva;11;;
2012;;31555;TOULOUSE;HOMME;Malo;11;;
2012;;31555;TOULOUSE;FEMME;Daphne;11;;
2012;;31555;TOULOUSE;FEMME;Marwa;11;;
2012;;31555;TOULOUSE;FEMME;Thais;11;;
2012;;31555;TOULOUSE;HOMME;Abel;11;;
2012;;31555;TOULOUSE;FEMME;Meline;11;;
2012;;31555;TOULOUSE;FEMME;Laurine;10;;
2012;;31555;TOULOUSE;FEMME;Enola;10;;
2012;;31555;TOULOUSE;FEMME;Emie;10;;
2012;;31555;TOULOUSE;FEMME;Ninon;10;;
2012;;31555;TOULOUSE;FEMME;Amandine;10;;
2012;;31555;TOULOUSE;FEMME;Selma;10;;
2012;;31555;TOULOUSE;HOMME;Mathieu;10;;
2012;;31555;TOULOUSE;FEMME;Clementine;10;;
2012;;31555;TOULOUSE;FEMME;Kenza;10;;
2012;;31555;TOULOUSE;FEMME;Marilou;10;;
2012;;31555;TOULOUSE;FEMME;Anouk;10;;
2012;;31555;TOULOUSE;FEMME;Kelia;10;;
2012;;31555;TOULOUSE;FEMME;Livia;10;;
2012;;31555;TOULOUSE;HOMME;Ezio;10;;
2012;;31555;TOULOUSE;HOMME;Joshua;10;;
2012;;31555;TOULOUSE;HOMME;Aymeric;10;;
2012;;31555;TOULOUSE;HOMME;Morgan;10;;
2012;;31555;TOULOUSE;HOMME;Charlie;10;;
2012;;31555;TOULOUSE;HOMME;Luka;10;;
2012;;31555;TOULOUSE;HOMME;Nael;10;;
2012;;31555;TOULOUSE;HOMME;Guilhem;10;;
2012;;31555;TOULOUSE;HOMME;Samy;10;;
2012;;31555;TOULOUSE;HOMME;Celian;10;;
2012;;31555;TOULOUSE;FEMME;Amelia;10;;
2012;;31555;TOULOUSE;FEMME;Ana;9;;
2012;;31555;TOULOUSE;FEMME;Fatima;9;;
2012;;31555;TOULOUSE;FEMME;Nelia;9;;
2012;;31555;TOULOUSE;FEMME;Thea;9;;
2012;;31555;TOULOUSE;FEMME;Ella;9;;
2012;;31555;TOULOUSE;FEMME;Lara;9;;
2012;;31555;TOULOUSE;FEMME;Alyssa;9;;
2012;;31555;TOULOUSE;FEMME;Louisa;9;;
2012;;31555;TOULOUSE;FEMME;Anissa;9;;
2012;;31555;TOULOUSE;FEMME;Clarisse;9;;
2012;;31555;TOULOUSE;FEMME;Sophie;9;;
2012;;31555;TOULOUSE;FEMME;Lily-Rose;9;;
2012;;31555;TOULOUSE;HOMME;Yoan;9;;
2012;;31555;TOULOUSE;HOMME;Malik;9;;
2012;;31555;TOULOUSE;HOMME;Anthony;9;;
2012;;31555;TOULOUSE;HOMME;David;9;;
2012;;31555;TOULOUSE;HOMME;Auguste;9;;
2012;;31555;TOULOUSE;HOMME;Theodore;9;;
2012;;31555;TOULOUSE;HOMME;Loic;9;;
2012;;31555;TOULOUSE;HOMME;Leandre;9;;
2012;;31555;TOULOUSE;HOMME;Thibaut;9;;
2012;;31555;TOULOUSE;HOMME;Corentin;9;;
2012;;31555;TOULOUSE;HOMME;Etienne;9;;
2012;;31555;TOULOUSE;HOMME;Ali;9;;
2012;;31555;TOULOUSE;HOMME;Marc;9;;
2012;;31555;TOULOUSE;HOMME;Daniel;9;;
2012;;31555;TOULOUSE;HOMME;Yassine;9;;
2012;;31555;TOULOUSE;HOMME;Mohammed;9;;
2012;;31555;TOULOUSE;HOMME;Elio;9;;
2012;;31555;TOULOUSE;HOMME;Damien;9;;
2012;;31555;TOULOUSE;HOMME;Lucien;9;;
2012;;31555;TOULOUSE;FEMME;Mailys;8;;
2012;;31555;TOULOUSE;FEMME;Ema;8;;
